id,categoria,valor,quantidade,data,regiao,status
2393,E,112.80249751283243,19,2023-01-02 15:53:00,Sul,Inativo
2394,C,119.39681729679818,22,2023-01-02 15:54:00,Sul,Ativo
2395,C,104.72196328341421,65,2023-01-02 15:55:00,Oeste,Ativo
2396,B,72.60028455066194,57,2023-01-02 15:56:00,Norte,Ativo
2397,A,80.40514487980707,11,2023-01-02 15:57:00,Oeste,Ativo
2398,E,122.92363806098878,26,2023-01-02 15:58:00,Oeste,Ativo
2399,A,125.4741069562238,48,2023-01-02 15:59:00,Leste,Ativo
2400,D,121.08254016619239,19,2023-01-02 16:00:00,Norte,Ativo
2401,D,106.92104620174065,83,2023-01-02 16:01:00,Oeste,Ativo
2402,B,121.82597912590535,12,2023-01-02 16:02:00,Sul,Ativo
2403,B,98.8372541100154,67,2023-01-02 16:03:00,Leste,Ativo
2404,B,112.42780673076601,56,2023-01-02 16:04:00,Oeste,Pendente
2405,D,95.90635263759765,18,2023-01-02 16:05:00,Oeste,Inativo
2406,A,78.86428733700235,5,2023-01-02 16:06:00,Oeste,Inativo
2407,A,117.29143944994537,24,2023-01-02 16:07:00,Norte,Ativo
2408,B,125.50248809322287,78,2023-01-02 16:08:00,Oeste,Ativo
2409,E,149.47917560833432,38,2023-01-02 16:09:00,Sul,Inativo
2410,A,105.2805800279199,67,2023-01-02 16:10:00,Leste,Ativo
2411,D,79.0438036324354,70,2023-01-02 16:11:00,Norte,Ativo
2412,C,93.43118525342372,76,2023-01-02 16:12:00,Leste,Ativo
2413,C,97.28217228949639,52,2023-01-02 16:13:00,Sul,Ativo
2414,C,102.96995613255822,75,2023-01-02 16:14:00,Oeste,Inativo
2415,E,109.41752513476865,39,2023-01-02 16:15:00,Norte,Inativo
2416,B,107.25938584793336,59,2023-01-02 16:16:00,Oeste,Pendente
2417,D,115.54164516930511,26,2023-01-02 16:17:00,Norte,Pendente
2418,E,103.94846095385164,65,2023-01-02 16:18:00,Oeste,Ativo
2419,D,55.49408194446449,80,2023-01-02 16:19:00,Sul,Ativo
2420,D,104.54267657386897,48,2023-01-02 16:20:00,Sul,Ativo
2421,B,101.73461522614376,53,2023-01-02 16:21:00,Oeste,Ativo
2422,C,111.00533727641866,9,2023-01-02 16:22:00,Sul,Ativo
2423,B,92.77035588844954,5,2023-01-02 16:23:00,Oeste,Inativo
2424,E,104.47051448952777,72,2023-01-02 16:24:00,Norte,Ativo
2425,E,111.12484375057767,61,2023-01-02 16:25:00,Sul,Inativo
2426,E,96.79915596538626,21,2023-01-02 16:26:00,Norte,Ativo
2427,B,113.51741204460562,97,2023-01-02 16:27:00,Oeste,Ativo
2428,D,101.40249864929689,63,2023-01-02 16:28:00,Norte,Inativo
2429,D,103.133176646302,20,2023-01-02 16:29:00,Leste,Inativo
2430,A,41.54582401885999,58,2023-01-02 16:30:00,Oeste,Inativo
2431,E,77.12225430348951,45,2023-01-02 16:31:00,Sul,Inativo
2432,D,77.17668368680702,22,2023-01-02 16:32:00,Sul,Ativo
2433,A,104.32664435799337,77,2023-01-02 16:33:00,Leste,Pendente
2434,D,125.43330466592998,75,2023-01-02 16:34:00,Oeste,Ativo
2435,E,97.63169790567744,82,2023-01-02 16:35:00,Oeste,Inativo
2436,C,116.96596358609736,63,2023-01-02 16:36:00,Oeste,Inativo
2437,E,112.96505312651738,30,2023-01-02 16:37:00,Oeste,Ativo
2438,B,102.79786846940637,63,2023-01-02 16:38:00,Norte,Pendente
2439,D,111.47953401663355,97,2023-01-02 16:39:00,Oeste,Pendente
2440,D,104.91887437663675,44,2023-01-02 16:40:00,Norte,Ativo
2441,B,97.15439006414445,67,2023-01-02 16:41:00,Norte,Inativo
2442,B,107.82160699333069,58,2023-01-02 16:42:00,Sul,Pendente
2443,C,128.9326281960346,65,2023-01-02 16:43:00,Oeste,Ativo
2444,D,109.45497946951392,36,2023-01-02 16:44:00,Norte,Pendente
2445,D,104.35942240077318,6,2023-01-02 16:45:00,Oeste,Ativo
2446,C,82.45098837661038,37,2023-01-02 16:46:00,Leste,Inativo
2447,A,128.31750298529218,93,2023-01-02 16:47:00,Norte,Ativo
2448,C,71.85902938002108,75,2023-01-02 16:48:00,Sul,Ativo
2449,E,65.87873838803797,55,2023-01-02 16:49:00,Oeste,Inativo
2450,D,107.4292137663502,77,2023-01-02 16:50:00,Sul,Ativo
2451,B,82.38479617770558,75,2023-01-02 16:51:00,Norte,Ativo
2452,E,121.78198005694888,59,2023-01-02 16:52:00,Norte,Ativo
2453,D,66.32588749268032,38,2023-01-02 16:53:00,Sul,Ativo
2454,C,119.23612945021239,25,2023-01-02 16:54:00,Oeste,Ativo
2455,E,116.419638694758,79,2023-01-02 16:55:00,Norte,Ativo
2456,D,102.36031928215812,77,2023-01-02 16:56:00,Leste,Ativo
2457,A,58.00856714839382,33,2023-01-02 16:57:00,Sul,Ativo
2458,A,65.53393759361461,13,2023-01-02 16:58:00,Norte,Ativo
2459,B,104.79870555449851,38,2023-01-02 16:59:00,Oeste,Ativo
2460,D,95.34415999229105,58,2023-01-02 17:00:00,Norte,Ativo
2461,A,114.54660569806008,88,2023-01-02 17:01:00,Oeste,Ativo
2462,C,98.63567416537526,20,2023-01-02 17:02:00,Oeste,Ativo
2463,D,96.89638735495332,17,2023-01-02 17:03:00,Norte,Inativo
2464,C,51.47364853082533,24,2023-01-02 17:04:00,Leste,Ativo
2465,C,116.44864623545236,26,2023-01-02 17:05:00,Oeste,Ativo
2466,A,87.01707630482186,40,2023-01-02 17:06:00,Sul,Ativo
2467,D,92.03588152561554,32,2023-01-02 17:07:00,Oeste,Ativo
2468,E,78.60441913781699,93,2023-01-02 17:08:00,Oeste,Inativo
2469,A,69.19177872099304,78,2023-01-02 17:09:00,Leste,Ativo
2470,A,129.44275656330237,37,2023-01-02 17:10:00,Oeste,Ativo
2471,D,115.90975389909777,86,2023-01-02 17:11:00,Norte,Ativo
2472,D,116.23991150708264,98,2023-01-02 17:12:00,Leste,Pendente
2473,C,95.66978763801265,91,2023-01-02 17:13:00,Oeste,Ativo
2474,D,65.2415510806841,92,2023-01-02 17:14:00,Norte,Ativo
2475,C,142.04089511675613,86,2023-01-02 17:15:00,Norte,Pendente
2476,A,108.44583262526791,60,2023-01-02 17:16:00,Oeste,Ativo
2477,B,102.73578400153991,57,2023-01-02 17:17:00,Sul,Inativo
2478,E,92.81733955405845,58,2023-01-02 17:18:00,Sul,Ativo
2479,A,59.108874941247706,67,2023-01-02 17:19:00,Oeste,Ativo
2480,D,122.83117464553445,22,2023-01-02 17:20:00,Oeste,Ativo
2481,E,78.84592986195489,58,2023-01-02 17:21:00,Norte,Ativo
2482,B,110.93138325724512,85,2023-01-02 17:22:00,Oeste,Ativo
2483,B,115.41667922247127,80,2023-01-02 17:23:00,Oeste,Pendente
2484,C,106.6831524374631,73,2023-01-02 17:24:00,Norte,Ativo
2485,E,109.3994708066377,77,2023-01-02 17:25:00,Oeste,Inativo
2486,C,126.92239503796594,74,2023-01-02 17:26:00,Oeste,Ativo
2487,A,84.15169176334057,49,2023-01-02 17:27:00,Oeste,Pendente
2488,E,103.29005180087012,85,2023-01-02 17:28:00,Norte,Pendente
2489,A,95.49789190640328,49,2023-01-02 17:29:00,Oeste,Ativo
2490,C,63.20869904355794,42,2023-01-02 17:30:00,Sul,Ativo
2491,E,105.72666659734017,40,2023-01-02 17:31:00,Oeste,Inativo
2492,C,125.02501193049372,71,2023-01-02 17:32:00,Sul,Ativo
2493,E,127.52668317354389,46,2023-01-02 17:33:00,Oeste,Inativo
2494,C,137.1495441859146,22,2023-01-02 17:34:00,Norte,Pendente
2495,B,64.52561750821513,82,2023-01-02 17:35:00,Sul,Ativo
2496,C,132.57255395762482,21,2023-01-02 17:36:00,Oeste,Inativo
2497,B,103.6967952872076,51,2023-01-02 17:37:00,Oeste,Ativo
2498,C,132.0112501473992,14,2023-01-02 17:38:00,Oeste,Ativo
2499,E,92.10435181609147,74,2023-01-02 17:39:00,Oeste,Ativo
2500,E,89.38399042410231,97,2023-01-02 17:40:00,Norte,Ativo
2501,E,75.69454847546213,9,2023-01-02 17:41:00,Leste,Ativo
2502,D,115.51955132812321,18,2023-01-02 17:42:00,Sul,Ativo
2503,A,110.28952141063499,13,2023-01-02 17:43:00,Oeste,Inativo
2504,E,77.65980875539348,17,2023-01-02 17:44:00,Norte,Ativo
2505,B,56.717264659739996,87,2023-01-02 17:45:00,Leste,Ativo
2506,E,108.30490468646788,25,2023-01-02 17:46:00,Norte,Ativo
2507,D,110.58340733889466,54,2023-01-02 17:47:00,Oeste,Ativo
2508,B,80.26096976548467,16,2023-01-02 17:48:00,Leste,Ativo
2509,D,76.24343173258076,24,2023-01-02 17:49:00,Sul,Ativo
2510,B,113.11736358292497,95,2023-01-02 17:50:00,Sul,Inativo
2511,C,137.1278739664977,75,2023-01-02 17:51:00,Norte,Ativo
2512,A,90.10019602183868,23,2023-01-02 17:52:00,Sul,Inativo
2513,A,82.40722134554127,41,2023-01-02 17:53:00,Sul,Ativo
2514,D,105.97716927501159,86,2023-01-02 17:54:00,Leste,Inativo
2515,A,112.70506129696142,33,2023-01-02 17:55:00,Sul,Ativo
2516,D,92.71419808215178,42,2023-01-02 17:56:00,Leste,Ativo
2517,D,140.50182166983905,48,2023-01-02 17:57:00,Leste,Inativo
2518,D,118.03370244283357,18,2023-01-02 17:58:00,Leste,Inativo
2519,A,92.37458587936666,63,2023-01-02 17:59:00,Sul,Ativo
2520,D,68.1503405544359,78,2023-01-02 18:00:00,Norte,Pendente
2521,A,126.38843575629744,92,2023-01-02 18:01:00,Norte,Inativo
2522,D,123.83862472430145,11,2023-01-02 18:02:00,Sul,Ativo
2523,E,93.94494260076468,24,2023-01-02 18:03:00,Leste,Ativo
2524,D,107.0115091522509,61,2023-01-02 18:04:00,Sul,Ativo
2525,B,96.99060205034982,64,2023-01-02 18:05:00,Oeste,Ativo
2526,D,110.41197762217936,36,2023-01-02 18:06:00,Norte,Ativo
2527,C,79.50100937736636,83,2023-01-02 18:07:00,Leste,Ativo
2528,D,76.64961759846308,77,2023-01-02 18:08:00,Sul,Ativo
2529,B,116.21727465521047,97,2023-01-02 18:09:00,Leste,Ativo
2530,B,118.75229687019196,53,2023-01-02 18:10:00,Oeste,Ativo
2531,A,90.18415948756788,83,2023-01-02 18:11:00,Leste,Ativo
2532,E,85.01757848077952,47,2023-01-02 18:12:00,Oeste,Ativo
2533,D,122.95132904289397,52,2023-01-02 18:13:00,Norte,Ativo
2534,A,85.69474961369642,96,2023-01-02 18:14:00,Leste,Ativo
2535,E,101.10822511971533,79,2023-01-02 18:15:00,Sul,Inativo
2536,D,98.57170043254693,57,2023-01-02 18:16:00,Leste,Pendente
2537,C,70.66188109296161,75,2023-01-02 18:17:00,Leste,Ativo
2538,D,103.84228534157337,23,2023-01-02 18:18:00,Oeste,Ativo
2539,B,101.8881390680832,59,2023-01-02 18:19:00,Oeste,Ativo
2540,B,107.20382556203212,69,2023-01-02 18:20:00,Sul,Ativo
2541,C,103.16461739306573,56,2023-01-02 18:21:00,Norte,Ativo
2542,A,142.71374818826746,86,2023-01-02 18:22:00,Norte,Ativo
2543,E,123.2335646264646,42,2023-01-02 18:23:00,Oeste,Ativo
2544,D,100.77618000909604,18,2023-01-02 18:24:00,Sul,Ativo
2545,B,102.60478167699078,71,2023-01-02 18:25:00,Leste,Pendente
2546,A,135.2723841550158,33,2023-01-02 18:26:00,Sul,Ativo
2547,C,117.26175572010494,3,2023-01-02 18:27:00,Sul,Ativo
2548,B,75.41994279011107,28,2023-01-02 18:28:00,Sul,Ativo
2549,C,118.97896445614194,1,2023-01-02 18:29:00,Norte,Ativo
2550,D,124.85602164119885,63,2023-01-02 18:30:00,Leste,Ativo
2551,E,132.3543415155157,47,2023-01-02 18:31:00,Sul,Inativo
2552,B,91.97016636785023,37,2023-01-02 18:32:00,Norte,Ativo
2553,B,90.51099009062065,86,2023-01-02 18:33:00,Norte,Ativo
2554,D,81.16369957105339,48,2023-01-02 18:34:00,Oeste,Ativo
2555,A,106.16254928672268,19,2023-01-02 18:35:00,Leste,Ativo
2556,E,114.65735164911399,14,2023-01-02 18:36:00,Sul,Ativo
2557,B,89.73341626644991,67,2023-01-02 18:37:00,Leste,Ativo
2558,E,97.16369404661678,83,2023-01-02 18:38:00,Oeste,Ativo
2559,B,58.925644087618714,97,2023-01-02 18:39:00,Oeste,Ativo
2560,E,130.188981008053,85,2023-01-02 18:40:00,Sul,Inativo
2561,C,68.70047256999806,65,2023-01-02 18:41:00,Norte,Inativo
2562,B,107.49559504385608,26,2023-01-02 18:42:00,Oeste,Ativo
2563,E,104.76509666744695,10,2023-01-02 18:43:00,Norte,Ativo
2564,A,100.91615937063193,99,2023-01-02 18:44:00,Oeste,Ativo
2565,C,101.3759375667938,77,2023-01-02 18:45:00,Leste,Inativo
2566,C,79.76437648554332,70,2023-01-02 18:46:00,Sul,Ativo
2567,A,93.4386959161101,43,2023-01-02 18:47:00,Oeste,Ativo
2568,E,119.37901304504341,70,2023-01-02 18:48:00,Leste,Ativo
2569,D,125.30311000873272,99,2023-01-02 18:49:00,Oeste,Ativo
2570,A,91.58198122850119,80,2023-01-02 18:50:00,Sul,Ativo
2571,E,68.79160939046173,72,2023-01-02 18:51:00,Leste,Ativo
2572,A,84.42652297405907,59,2023-01-02 18:52:00,Norte,Ativo
2573,A,137.05394189705765,3,2023-01-02 18:53:00,Oeste,Inativo
2574,B,85.61711020025548,5,2023-01-02 18:54:00,Oeste,Ativo
2575,E,98.0559265948044,85,2023-01-02 18:55:00,Leste,Ativo
2576,D,128.3182472403965,95,2023-01-02 18:56:00,Sul,Ativo
2577,B,89.46207989325782,78,2023-01-02 18:57:00,Oeste,Pendente
2578,A,96.68929220704648,83,2023-01-02 18:58:00,Leste,Ativo
2579,A,115.8899658151262,37,2023-01-02 18:59:00,Sul,Inativo
2580,A,134.2361373505901,84,2023-01-02 19:00:00,Oeste,Ativo
2581,E,87.08896270610043,52,2023-01-02 19:01:00,Leste,Ativo
2582,E,127.84190488242366,66,2023-01-02 19:02:00,Sul,Inativo
2583,B,94.36942580271358,63,2023-01-02 19:03:00,Oeste,Inativo
2584,D,82.28142589070123,7,2023-01-02 19:04:00,Oeste,Inativo
2585,B,104.99112860615114,97,2023-01-02 19:05:00,Sul,Ativo
2586,C,76.84863884462806,53,2023-01-02 19:06:00,Sul,Ativo
2587,A,109.44022862925763,6,2023-01-02 19:07:00,Leste,Ativo
2588,A,162.99296022269084,7,2023-01-02 19:08:00,Oeste,Inativo
2589,A,122.11201630507387,44,2023-01-02 19:09:00,Oeste,Inativo
2590,B,97.90200724419755,18,2023-01-02 19:10:00,Leste,Ativo
2591,B,121.04403815348867,54,2023-01-02 19:11:00,Oeste,Ativo
2592,A,81.3695654276547,29,2023-01-02 19:12:00,Oeste,Inativo
2593,B,84.72650727995659,83,2023-01-02 19:13:00,Oeste,Ativo
2594,E,98.45670449577472,25,2023-01-02 19:14:00,Norte,Ativo
2595,E,101.75562399699675,63,2023-01-02 19:15:00,Sul,Inativo
2596,B,74.13394361580465,68,2023-01-02 19:16:00,Norte,Ativo
2597,A,93.87045015779137,13,2023-01-02 19:17:00,Norte,Ativo
2598,B,97.1082256602789,32,2023-01-02 19:18:00,Sul,Inativo
2599,B,130.83944695677266,27,2023-01-02 19:19:00,Norte,Ativo
2600,B,74.13308967330337,51,2023-01-02 19:20:00,Leste,Ativo
2601,C,72.27902918828855,34,2023-01-02 19:21:00,Norte,Ativo
2602,E,103.51417885209133,28,2023-01-02 19:22:00,Leste,Ativo
2603,D,123.01753205454784,73,2023-01-02 19:23:00,Sul,Ativo
2604,D,111.0318602808103,72,2023-01-02 19:24:00,Oeste,Inativo
2605,C,106.05353786845947,85,2023-01-02 19:25:00,Sul,Pendente
2606,B,94.22783939996938,30,2023-01-02 19:26:00,Sul,Ativo
2607,C,113.52209858589664,93,2023-01-02 19:27:00,Norte,Inativo
2608,C,116.53778439633417,9,2023-01-02 19:28:00,Sul,Ativo
2609,A,94.85378267630647,13,2023-01-02 19:29:00,Sul,Ativo
2610,E,81.0275097962714,82,2023-01-02 19:30:00,Leste,Ativo
2611,D,81.15755809294382,64,2023-01-02 19:31:00,Oeste,Pendente
2612,B,117.5746855609533,38,2023-01-02 19:32:00,Norte,Pendente
2613,D,69.11453357804889,22,2023-01-02 19:33:00,Oeste,Ativo
2614,D,133.54118350594226,31,2023-01-02 19:34:00,Oeste,Ativo
2615,E,90.87748613010794,99,2023-01-02 19:35:00,Oeste,Pendente
2616,D,106.19063860608476,42,2023-01-02 19:36:00,Norte,Ativo
2617,D,114.03420115954185,62,2023-01-02 19:37:00,Sul,Inativo
2618,C,86.32628569941829,64,2023-01-02 19:38:00,Oeste,Ativo
2619,E,90.8020431468951,74,2023-01-02 19:39:00,Norte,Ativo
2620,A,102.6394000389115,9,2023-01-02 19:40:00,Sul,Ativo
2621,B,82.92558361568786,95,2023-01-02 19:41:00,Oeste,Ativo
2622,D,78.64716473334849,44,2023-01-02 19:42:00,Leste,Inativo
2623,B,80.44435510640508,63,2023-01-02 19:43:00,Norte,Ativo
2624,A,124.18292572180424,40,2023-01-02 19:44:00,Oeste,Ativo
2625,B,107.95849693430667,88,2023-01-02 19:45:00,Norte,Ativo
2626,A,84.13665882247304,41,2023-01-02 19:46:00,Leste,Ativo
2627,C,117.45518912468195,72,2023-01-02 19:47:00,Norte,Ativo
2628,D,85.24489506334236,50,2023-01-02 19:48:00,Sul,Ativo
2629,A,60.99175596685186,20,2023-01-02 19:49:00,Oeste,Ativo
2630,B,113.93617982320706,81,2023-01-02 19:50:00,Norte,Pendente
2631,D,132.92461903619812,92,2023-01-02 19:51:00,Norte,Ativo
2632,C,111.16079343038032,70,2023-01-02 19:52:00,Oeste,Ativo
2633,D,62.25326097129831,42,2023-01-02 19:53:00,Leste,Inativo
2634,A,99.52889199558491,33,2023-01-02 19:54:00,Leste,Ativo
2635,C,94.50844000494075,92,2023-01-02 19:55:00,Oeste,Ativo
2636,B,107.56424325287786,63,2023-01-02 19:56:00,Oeste,Ativo
2637,C,83.05461446262412,57,2023-01-02 19:57:00,Sul,Ativo
2638,C,93.33045499812923,65,2023-01-02 19:58:00,Norte,Ativo
2639,E,71.59834033954577,52,2023-01-02 19:59:00,Norte,Inativo
2640,C,104.43541564882771,99,2023-01-02 20:00:00,Leste,Inativo
2641,C,72.34208161454924,88,2023-01-02 20:01:00,Sul,Ativo
2642,D,108.74848971445869,6,2023-01-02 20:02:00,Norte,Ativo
2643,B,84.98905621993903,7,2023-01-02 20:03:00,Sul,Ativo
2644,D,37.17170917406908,9,2023-01-02 20:04:00,Oeste,Ativo
2645,D,115.87516286198266,61,2023-01-02 20:05:00,Norte,Ativo
2646,A,109.880800384248,80,2023-01-02 20:06:00,Oeste,Ativo
2647,D,127.05884095541398,34,2023-01-02 20:07:00,Leste,Inativo
2648,E,58.1976298566019,35,2023-01-02 20:08:00,Leste,Ativo
2649,E,86.90900920327233,99,2023-01-02 20:09:00,Oeste,Ativo
2650,A,102.63185921123733,20,2023-01-02 20:10:00,Leste,Ativo
2651,B,111.43411786072633,58,2023-01-02 20:11:00,Oeste,Ativo
2652,B,70.74232124521136,87,2023-01-02 20:12:00,Oeste,Inativo
2653,D,108.62919915454431,60,2023-01-02 20:13:00,Oeste,Inativo
2654,D,88.56446182781225,54,2023-01-02 20:14:00,Leste,Ativo
2655,D,62.89842673026521,35,2023-01-02 20:15:00,Leste,Pendente
2656,B,84.98638025896689,47,2023-01-02 20:16:00,Leste,Inativo
2657,C,110.28754273227713,46,2023-01-02 20:17:00,Oeste,Inativo
2658,E,63.73403855267399,87,2023-01-02 20:18:00,Sul,Ativo
2659,C,112.74103679217518,4,2023-01-02 20:19:00,Leste,Ativo
2660,C,105.66756004803524,10,2023-01-02 20:20:00,Sul,Ativo
2661,B,94.92281845709857,75,2023-01-02 20:21:00,Leste,Ativo
2662,C,67.29604980031502,40,2023-01-02 20:22:00,Norte,Inativo
2663,A,68.90102353131701,55,2023-01-02 20:23:00,Norte,Ativo
2664,D,92.03036709735291,73,2023-01-02 20:24:00,Norte,Inativo
2665,A,77.50119956230031,40,2023-01-02 20:25:00,Sul,Ativo
2666,E,93.32482789018727,76,2023-01-02 20:26:00,Leste,Ativo
2667,D,118.12364314696599,81,2023-01-02 20:27:00,Oeste,Ativo
2668,C,94.53957565168145,96,2023-01-02 20:28:00,Sul,Ativo
2669,E,93.99110124537671,23,2023-01-02 20:29:00,Leste,Ativo
2670,D,94.00694448670374,15,2023-01-02 20:30:00,Norte,Inativo
2671,C,120.26803861930081,92,2023-01-02 20:31:00,Sul,Ativo
2672,A,125.86739774971342,5,2023-01-02 20:32:00,Leste,Ativo
2673,D,108.4386742434702,40,2023-01-02 20:33:00,Oeste,Pendente
2674,C,102.73183034796786,18,2023-01-02 20:34:00,Sul,Ativo
2675,A,104.59125229711924,21,2023-01-02 20:35:00,Oeste,Ativo
2676,E,128.55903804506173,79,2023-01-02 20:36:00,Sul,Ativo
2677,E,109.52505520174441,3,2023-01-02 20:37:00,Norte,Ativo
2678,E,130.4487781951309,46,2023-01-02 20:38:00,Norte,Ativo
2679,E,91.61830296025848,90,2023-01-02 20:39:00,Norte,Inativo
2680,B,73.28861960597109,79,2023-01-02 20:40:00,Oeste,Pendente
2681,D,86.61881032068564,53,2023-01-02 20:41:00,Norte,Inativo
2682,D,88.74406138495937,20,2023-01-02 20:42:00,Oeste,Ativo
2683,B,132.09055855472587,59,2023-01-02 20:43:00,Oeste,Inativo
2684,C,114.72827489072027,21,2023-01-02 20:44:00,Oeste,Ativo
2685,C,87.25086951364773,90,2023-01-02 20:45:00,Norte,Ativo
2686,E,116.16822353865395,87,2023-01-02 20:46:00,Leste,Ativo
2687,A,97.40837777816036,51,2023-01-02 20:47:00,Oeste,Pendente
2688,C,132.6910338415393,25,2023-01-02 20:48:00,Leste,Ativo
2689,A,93.32597510621909,68,2023-01-02 20:49:00,Oeste,Ativo
2690,D,69.22221485842823,10,2023-01-02 20:50:00,Norte,Ativo
2691,A,96.26497866998633,86,2023-01-02 20:51:00,Norte,Ativo
2692,D,93.33691335845407,67,2023-01-02 20:52:00,Norte,Ativo
2693,B,73.13546704103362,83,2023-01-02 20:53:00,Sul,Ativo
2694,B,111.71823514556614,95,2023-01-02 20:54:00,Norte,Ativo
2695,E,128.49437660634095,9,2023-01-02 20:55:00,Leste,Ativo
2696,C,77.55031352554268,29,2023-01-02 20:56:00,Oeste,Ativo
2697,E,119.45420785844348,37,2023-01-02 20:57:00,Leste,Ativo
2698,D,87.86738345355724,71,2023-01-02 20:58:00,Sul,Inativo
2699,E,99.50562886753454,38,2023-01-02 20:59:00,Leste,Ativo
2700,A,97.40455551203083,88,2023-01-02 21:00:00,Oeste,Ativo
2701,D,99.50578269862152,72,2023-01-02 21:01:00,Oeste,Ativo
2702,B,109.46165343990114,98,2023-01-02 21:02:00,Norte,Ativo
2703,C,79.51634719104531,59,2023-01-02 21:03:00,Sul,Ativo
2704,D,125.86600218212456,57,2023-01-02 21:04:00,Sul,Ativo
2705,D,110.07085513433526,90,2023-01-02 21:05:00,Leste,Ativo
2706,A,116.71165552679454,60,2023-01-02 21:06:00,Norte,Ativo
2707,C,84.3986809414977,28,2023-01-02 21:07:00,Norte,Inativo
2708,B,77.70452277925506,28,2023-01-02 21:08:00,Norte,Ativo
2709,D,123.65426863748806,46,2023-01-02 21:09:00,Oeste,Ativo
2710,D,76.84501508272402,71,2023-01-02 21:10:00,Sul,Ativo
2711,A,102.98610482450883,67,2023-01-02 21:11:00,Leste,Pendente
2712,E,120.37991663375881,86,2023-01-02 21:12:00,Leste,Ativo
2713,B,97.46396061790281,55,2023-01-02 21:13:00,Leste,Ativo
2714,C,123.40154126059262,38,2023-01-02 21:14:00,Norte,Ativo
2715,D,94.56883392412331,18,2023-01-02 21:15:00,Sul,Inativo
2716,D,74.45164002437937,76,2023-01-02 21:16:00,Sul,Ativo
2717,B,107.48345082217635,95,2023-01-02 21:17:00,Oeste,Ativo
2718,E,103.96592067428907,63,2023-01-02 21:18:00,Oeste,Ativo
2719,D,153.7595248761482,5,2023-01-02 21:19:00,Oeste,Ativo
2720,B,81.0978226777396,44,2023-01-02 21:20:00,Leste,Ativo
2721,A,94.96305789341298,29,2023-01-02 21:21:00,Leste,Inativo
2722,E,85.38268759632558,14,2023-01-02 21:22:00,Sul,Pendente
2723,C,97.15030836856408,58,2023-01-02 21:23:00,Oeste,Ativo
2724,D,96.34395135187265,44,2023-01-02 21:24:00,Leste,Ativo
2725,B,82.55400355878983,18,2023-01-02 21:25:00,Oeste,Ativo
2726,A,109.36475219393776,7,2023-01-02 21:26:00,Oeste,Pendente
2727,C,95.71712255821072,87,2023-01-02 21:27:00,Sul,Ativo
2728,B,126.9096593576784,97,2023-01-02 21:28:00,Sul,Inativo
2729,B,87.02885753422697,62,2023-01-02 21:29:00,Leste,Ativo
2730,C,137.22746142636444,45,2023-01-02 21:30:00,Sul,Ativo
2731,A,105.51748012750298,16,2023-01-02 21:31:00,Oeste,Ativo
2732,A,125.42666879170199,64,2023-01-02 21:32:00,Sul,Ativo
2733,E,102.30906931245735,37,2023-01-02 21:33:00,Oeste,Ativo
2734,D,84.38691200288052,25,2023-01-02 21:34:00,Oeste,Pendente
2735,C,94.72958159681737,9,2023-01-02 21:35:00,Leste,Ativo
2736,C,72.26463578324629,55,2023-01-02 21:36:00,Leste,Ativo
2737,C,97.76932767612985,28,2023-01-02 21:37:00,Leste,Ativo
2738,A,103.4418575226366,9,2023-01-02 21:38:00,Oeste,Ativo
2739,D,100.9144559137089,12,2023-01-02 21:39:00,Sul,Ativo
2740,E,126.60314450273728,18,2023-01-02 21:40:00,Leste,Ativo
2741,B,97.01732337874184,91,2023-01-02 21:41:00,Leste,Inativo
2742,B,62.12012814315567,90,2023-01-02 21:42:00,Sul,Ativo
2743,C,170.88130021919562,56,2023-01-02 21:43:00,Sul,Inativo
2744,D,86.18782917033353,90,2023-01-02 21:44:00,Leste,Ativo
2745,A,119.3749021758249,74,2023-01-02 21:45:00,Oeste,Ativo
2746,D,69.91506657910358,58,2023-01-02 21:46:00,Oeste,Ativo
2747,D,104.90424346936709,81,2023-01-02 21:47:00,Leste,Ativo
2748,A,84.10908383857267,51,2023-01-02 21:48:00,Sul,Ativo
2749,C,43.54730083510947,32,2023-01-02 21:49:00,Oeste,Ativo
2750,D,94.34380009914908,88,2023-01-02 21:50:00,Sul,Ativo
2751,B,98.99869283539005,48,2023-01-02 21:51:00,Norte,Inativo
2752,A,95.62228152687666,8,2023-01-02 21:52:00,Sul,Ativo
2753,E,104.86226696567432,30,2023-01-02 21:53:00,Sul,Inativo
2754,C,94.60983826548298,26,2023-01-02 21:54:00,Norte,Ativo
2755,A,101.38299632273093,24,2023-01-02 21:55:00,Oeste,Inativo
2756,E,103.40224003308592,27,2023-01-02 21:56:00,Oeste,Inativo
2757,E,99.29643822459131,79,2023-01-02 21:57:00,Oeste,Ativo
2758,D,96.58448335595844,92,2023-01-02 21:58:00,Leste,Ativo
2759,D,82.12692979408786,75,2023-01-02 21:59:00,Norte,Ativo
2760,D,111.88891208008229,39,2023-01-02 22:00:00,Sul,Ativo
2761,A,94.3400530540028,66,2023-01-02 22:01:00,Norte,Pendente
